date,pdf_url,text_relpath,chars,sha256_bytes
2025-08-21 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/21/pdf/BOCYL-D-21082025-18.pdf,texts/BOCYL-D-21082025-18.txt,22115,7f34d0f0ef50b6aaecb08f6864161ea97f12b53fe8c8a392463edf9b96243294
2025-08-20 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/20/pdf/BOCYL-D-20082025-1.pdf,texts/BOCYL-D-20082025-1.txt,15952,7295e61f6c76472e643257d12b6d24c4b16b5c7d22a0d878d20d483c70713a1f
2025-08-20 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/20/pdf/BOCYL-D-20082025-2.pdf,texts/BOCYL-D-20082025-2.txt,14908,09fb63bbcf803f8a825972f363545f1eb5e550aa0f23c5eb1a741bfdcfe0a172
2025-08-07 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/07/pdf/BOCYL-D-07082025-16.pdf,texts/BOCYL-D-07082025-16.txt,4381,9517a0182e037f28b045017bbf9340ff3553dc32bcd5945e74a94cb7ccca85db
2025-08-07 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/07/pdf/BOCYL-D-07082025-8.pdf,texts/BOCYL-D-07082025-8.txt,6927,a2fd9d07eb2b590fa5deff43059371b50c7ed96d7aad33a61123a975b0db8fce
2025-08-07 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/07/pdf/BOCYL-D-07082025-17.pdf,texts/BOCYL-D-07082025-17.txt,5234,36eaf2b62bc38748886bda1f9ea740cac082e42860938e5d12d0265005fc0d19
2025-08-07 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/07/pdf/BOCYL-D-07082025-18.pdf,texts/BOCYL-D-07082025-18.txt,23039,b9821411c33a2c9a292ccca3a8726966fc6bd177bc725f2a60b390bac508d0b6
2025-08-07 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/07/pdf/BOCYL-D-07082025-19.pdf,texts/BOCYL-D-07082025-19.txt,10793,540dd77d33dbcf0c8fbf558ed02906aef00c9e42b5042fe7f046f8aa1bff79c8
2025-08-06 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/06/pdf/BOCYL-D-06082025-7.pdf,texts/BOCYL-D-06082025-7.txt,4008,3e1ce481765be13fad260136157701a04a4f528f4dad34bf7a4802d9fa3f2d71
2025-08-06 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/06/pdf/BOCYL-D-06082025-1.pdf,texts/BOCYL-D-06082025-1.txt,23050,a2d804c564d65c721cea5e0218ca572fd076408d9df3cb3268cb2a4ec596fb7e
2025-08-04 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/04/pdf/BOCYL-D-04082025-1.pdf,texts/BOCYL-D-04082025-1.txt,326833,667f411077a07f1a11b125f82b976787df4c0754677bb1bfb540bce299a5192c
2025-08-01 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/01/pdf/BOCYL-D-01082025-1.pdf,texts/BOCYL-D-01082025-1.txt,1363,1c21ab84a9710f8ae941042433e944ef87b951c378730bfc25dcfd7aabc25dd6
2025-08-01 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/01/pdf/BOCYL-D-01082025-23.pdf,texts/BOCYL-D-01082025-23.txt,6250,da09cc732497f0c0b820026f9c14e3da2cc9d999410d31af4d3083fcad91743e
2025-08-01 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/01/pdf/BOCYL-D-01082025-4.pdf,texts/BOCYL-D-01082025-4.txt,6821,52be0abb539adf7fef79e9e579986e01479bba655f856f10a2e303ba2c4a46ac
2025-07-31 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/31/pdf/BOCYL-D-31072025-29.pdf,texts/BOCYL-D-31072025-29.txt,24689,75c8773989dece6557e5ed7ac7dae1cef2b1e9db6a8fcb3953df6a2ffa872a6f
2025-07-30 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/30/pdf/BOCYL-D-30072025-3.pdf,texts/BOCYL-D-30072025-3.txt,6019,f407bf09fa7f0325a1c9ff37a0ec4cc345fa85ce4e5a2ff2e60af0bc67b28231
2025-07-30 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/30/pdf/BOCYL-D-30072025-4.pdf,texts/BOCYL-D-30072025-4.txt,4489,dcdd035909421cc051ffb89284a4c0e3d7b7f9328a08f8792960b70b3645fb1a
2025-07-30 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/30/pdf/BOCYL-D-30072025-5.pdf,texts/BOCYL-D-30072025-5.txt,5300,f9f5c325eb93f78fd12c1987d32922f9935e037dd34a97b96d7c379bab8f52c8
2025-07-29 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/29/pdf/BOCYL-D-29072025-15.pdf,texts/BOCYL-D-29072025-15.txt,4185,70c161b7f662c6858e28f3a3c8b8768fe9b92c0c776f25e5f72f9a9603cd459f
2025-07-29 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/29/pdf/BOCYL-D-29072025-6.pdf,texts/BOCYL-D-29072025-6.txt,11319,22a8c964dfacb5fbb6545e1f9c0228ca05192b3a1d0a5a1c4cc009814f117d16
2025-07-25 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/25/pdf/BOCYL-D-25072025-21.pdf,texts/BOCYL-D-25072025-21.txt,7829,f74f50427f3705b011afbd1e4f9e17c68c7fad0bf308a41c2b799131ccc901bb
2025-07-25 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/25/pdf/BOCYL-D-25072025-8.pdf,texts/BOCYL-D-25072025-8.txt,11155,b9429c1cd3bb59347e26942959e591af0a002d080eb57fa78021d85e4dc583dc
2025-07-24 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/24/pdf/BOCYL-D-24072025-16.pdf,texts/BOCYL-D-24072025-16.txt,6977,cec09244f27589134f0a27c4f93f83833698b64ec0d62b166b74bc9cc691b437
2025-07-24 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/24/pdf/BOCYL-D-24072025-28.pdf,texts/BOCYL-D-24072025-28.txt,9750,fd8bf2d3faa2efee37844883fda70d371804f0cba025652990895997a7a913fe
2025-07-24 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/24/pdf/BOCYL-D-24072025-29.pdf,texts/BOCYL-D-24072025-29.txt,4918,2d77bf152f6c3f3101823a5ffbbe1ae1ee8ed869fff791bed849dace8d57ae63
2025-07-24 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/24/pdf/BOCYL-D-24072025-30.pdf,texts/BOCYL-D-24072025-30.txt,4533,e1463c95ec6d7659e5fa7cb6ecde81beb54ee7d2bb0cd54b8a1ce1c2838bdd5a
2025-07-24 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/24/pdf/BOCYL-D-24072025-31.pdf,texts/BOCYL-D-24072025-31.txt,5353,b9d4bd39dbe73fd08b8ffa280d6e0aad7189978c07684e7ed6e1ebe56f0c524b
2025-07-22 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/22/pdf/BOCYL-D-22072025-20.pdf,texts/BOCYL-D-22072025-20.txt,5554,29988887c5ce40c7f19009f418d088bb02e7d4d6cb8dc3c74c97af5a5480637a
2025-07-21 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/21/pdf/BOCYL-D-21072025-18.pdf,texts/BOCYL-D-21072025-18.txt,5837,13df5d924840fb2be4f318a9b9ea7eacc2ddadafa72f3b0e30f8dc426ac5eb84
2025-07-21 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/21/pdf/BOCYL-D-21072025-7.pdf,texts/BOCYL-D-21072025-7.txt,13167,a91ae778941ec4c539b099450738be87c6b8446f6aa0f721efef3984bc1049aa
2025-07-21 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/21/pdf/BOCYL-D-21072025-2.pdf,texts/BOCYL-D-21072025-2.txt,6204,827931677e86a5f6da84d83b83ff500df82e6c4bdb02030eaddff934149457e3
2025-07-16 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/16/pdf/BOCYL-D-16072025-12.pdf,texts/BOCYL-D-16072025-12.txt,31803,5a1f1c5ad726ededdc0f5b7f3611072feb6ab08fa4668af8f44f4ebdf0ebefa7
2025-07-16 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/16/pdf/BOCYL-D-16072025-2.pdf,texts/BOCYL-D-16072025-2.txt,5808,c2788b8c5d1f8968624eba4d94098026d9e61cfd804d4ca1ea014c0477e81f01
2025-07-16 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/16/pdf/BOCYL-D-16072025-16.pdf,texts/BOCYL-D-16072025-16.txt,5308,a2d99d4b9536c14c8d5747ba8f2d05d576e67ef99d680015677aabfcab5a00cc
2025-07-15 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/15/pdf/BOCYL-D-15072025-1.pdf,texts/BOCYL-D-15072025-1.txt,2855,5e6e86a13881790577ba29bcc73111ec999119b19da680b985a7a682ce79b253
2025-07-15 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/15/pdf/BOCYL-D-15072025-2.pdf,texts/BOCYL-D-15072025-2.txt,2125,ee9c07d5c040cda0c6b8dc7d5b774e378d7eb42be1dc6f4c07e7f15af47b6ed4
2025-07-14 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/14/pdf/BOCYL-D-14072025-3.pdf,texts/BOCYL-D-14072025-3.txt,23454,62036a149a1964f530a6aa924e1e250b4d699ecb966a8ecc9b71ab131881ceea
2025-07-14 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/14/pdf/BOCYL-D-14072025-10.pdf,texts/BOCYL-D-14072025-10.txt,6287,8943b3198caed04e3b5684b5126008069775532a691bdea77e307cadf2e651dc
2025-07-11 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/11/pdf/BOCYL-D-11072025-10.pdf,texts/BOCYL-D-11072025-10.txt,2685,86bcbf77b2dbfe4860a802c78e15b4b1fe42eedd20e48e7547160674bccedbf3
2025-07-10 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/10/pdf/BOCYL-D-10072025-4.pdf,texts/BOCYL-D-10072025-4.txt,3729,fae72dcd336df07de83fc61c39c7c7813c4fe377c5bf1ed635c7b5eb1c22f27c
2025-07-09 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/09/pdf/BOCYL-D-09072025-14.pdf,texts/BOCYL-D-09072025-14.txt,8096,bed30ce6835470d08f129bd01dee972a8fa6fd6f2646b33ad0cb3ffbc207a4ea
2025-07-09 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/09/pdf/BOCYL-D-09072025-1.pdf,texts/BOCYL-D-09072025-1.txt,6374,035503b20f525afa926af46762e634a73a926514ae7c485c52198ce72fbf3ea6
2025-07-07 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/07/pdf/BOCYL-D-07072025-40.pdf,texts/BOCYL-D-07072025-40.txt,1933,b84e2befd35febea5014601f7b990a628c8413eb07853a8aed71c04762293e2d
2025-07-07 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/07/pdf/BOCYL-D-07072025-41.pdf,texts/BOCYL-D-07072025-41.txt,50249,4e22bafef85f2bc198ab6e56882c834dfd34e26fbaf7d3176339a1df8ee858b1
2025-07-04 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/04/pdf/BOCYL-D-04072025-2.pdf,texts/BOCYL-D-04072025-2.txt,5281,60042dd5d2756cecb0db01d520557e50c082df50562fbcd27fadfc938868fe4b
2025-07-04 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/04/pdf/BOCYL-D-04072025-3.pdf,texts/BOCYL-D-04072025-3.txt,50638,24ff0a351d4f6b210f5c313f05e8ae522c9aefe8e3d2d8c4e046fc0f7ba8d538
2025-07-04 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/04/pdf/BOCYL-D-04072025-4.pdf,texts/BOCYL-D-04072025-4.txt,8284,ea1b1433513670da0655c508f78fe094e4b3fa5d1699b9e827e3637193ed6449
2025-07-04 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/04/pdf/BOCYL-D-04072025-15.pdf,texts/BOCYL-D-04072025-15.txt,15722,859fab472e359cc4fb694be01c72d71172a7821497da24666328debeba943d6a
2025-07-04 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/04/pdf/BOCYL-D-04072025-5.pdf,texts/BOCYL-D-04072025-5.txt,3350,162f080214d3a6511f886997884c32978fa6fca0d33bafe4d11b34e2d28b6acd
2025-07-03 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/03/pdf/BOCYL-D-03072025-7.pdf,texts/BOCYL-D-03072025-7.txt,4448,ddf1c6a01bf6f0d6fd1c5c23720377910e35d7fe5210afe7baacd9dba4f9162f
2025-07-03 00:00:00,https://bocyl.jcyl.es/boletines/2025/07/03/pdf/BOCYL-D-03072025-2.pdf,texts/BOCYL-D-03072025-2.txt,3481,67d29fda79115da5dd83854d361c90811c810d501e8af341e3fd0ea791c2ef94
